id,isDefault
1000575,0.01067129738918082
1028125,0.09403192648174741
1010694,0.001715933643820966
1026712,0.0026896872693538475
1002895,0.002810736779537549
1023930,0.35534498304931955
1031202,0.06668688131235369
1041065,0.00502409544356602
1037799,0.007215986577302186
1036385,0.002537976044836758
1028640,0.1359968736292861
1046198,0.003490418321464142
1005902,0.00810859289701485
1001958,0.009420683110868279
1021171,0.012644501288588463
1018693,0.010263113659852295
1046881,0.07093906468079003
1008394,0.2671481566990067
1039986,0.18488446992110413
1028449,0.5889783228177065
1037670,0.019263823886735434
1030356,0.033100087407057936
1047759,0.37329462209570435
1033422,0.011521327932570671
1041457,0.011640212184835868
1047669,0.4321483342546903
1013635,0.0015088576449055193
1009911,0.002443397712334093
1026052,0.021718275609032722
1013010,0.014363247639662508
1000541,0.02044726472865131
1023933,0.017078042551295126
1017173,0.09390635955089217
1010278,0.00865986544267417
1042322,0.02036084601406455
1035083,0.02702715473569078
1017136,0.00784796396089666
1008825,0.01631222315555851
1035744,0.20989989430182915
1019544,0.5200024750510319
1019583,0.4831419763905561
1015244,0.024774199029733858
1001057,0.019479342142036962
1018597,0.014843426938302314
1036106,0.4441776228919777
1021590,0.0063465786759039225
1028479,0.2341415495586251
1022178,0.2508307941855741
1021768,0.028007025362823762
1044905,0.014455956051906148
1018188,0.0344194548761534
1034782,0.046002268638504276
1043358,0.539954974907916
1012386,0.012972783531054341
1019710,0.31517271504194516
1003882,0.004386213078303914
1041743,0.029268603393493117
1045699,0.36753330517318367
1023722,0.13681557173338443
1005903,0.41285158088443924
1032382,0.1893707988320933
1032769,0.04236218799553726
1016556,0.13519531631359327
1018606,0.02155960179222641
1034996,0.004255603612324476
1030041,0.011751102075661839
1034236,0.30778718867221744
1027554,0.24007707202507433
1005162,0.11210276047551819
1011175,0.22919948071761262
1033902,0.2451618546246514
1014356,0.4330451651427923
1045176,0.38446417680681916
1048152,0.49794828068365465
1026600,0.06155412375636951
1046111,0.5551695506646879
1010478,0.0064230560410179485
1019200,0.07264303907315017
1030818,0.003726039942214687
1041083,0.07240097883921652
1020605,0.017701706824886598
1020932,0.5539287534094209
1031833,0.024636933918168957
1002413,0.45645498159824965
1015116,0.0033458523950857383
1011414,0.019280211518691675
1032688,0.01947475568219233
1011934,0.2507185832751854
1024629,0.015735657501012704
1033891,0.008712265954562324
1024842,0.005438520197567774
1027018,0.004131823594874343
1004702,0.02018791726462853
1009408,0.37859425408729713
1026577,0.010028851096963894
1039347,0.006041085907016648
1027392,0.006401952743861657
1033583,0.4874581086473486
1030357,0.6242753671981905
1036590,0.0008930673690695802
1019761,0.05703526310294661
1011949,0.012282405540022572
1035693,0.009331489892378066
1021378,0.008937735312480767
1031346,0.03141569386582799
1017477,0.06317241646276076
1048032,0.010883282629327263
1038679,0.013111586640150342
1007051,0.026158232830460804
1000452,0.004417408291135289
1013922,0.027379362018692427
1046564,0.001280312672251935
1017521,0.001837111663484428
1009082,0.017449760459857903
1015316,0.011202222707802191
1017718,0.011966519264101519
1021027,0.014363375513449182
1028958,0.21563532507224947
1035453,0.42412807076307546
1024280,0.07006097578887362
1018505,0.719622597373586
1010128,0.041118665095164306
1007386,0.004588924375875097
1009167,0.004711529309037499
1037585,0.005602379960626963
1026043,0.25457788062153686
1024570,0.17857143398741723
1038043,0.31897813976643447
1037576,0.02944986994525094
1039779,0.008814065051333421
1004522,0.02585358456402317
1007364,0.004947565239600563
1008846,0.0045516781040958855
1000603,0.006061139756749751
1021829,0.009774218999810177
1044059,0.00607316051721791
1044404,0.5673237921474941
1012497,0.06555991560263108
1013466,0.027390225057918802
1038891,0.01270265576044282
1010547,0.007960790755825875
1023850,0.5842038853441446
1018544,0.04270901978847211
1018208,0.5663924715644119
1026767,0.20840277377695
1034103,0.02988213030008909
1026183,0.42132320289666325
1006844,0.00342664984257566
1035884,0.37539984735117726
1008717,0.009271825403321892
1023969,0.036507165825127
1046972,0.006017638214434926
1039065,0.0042707398790856515
1007767,0.01148083221993326
1033865,0.10773576809221216
1040701,0.3486908424402376
1011770,0.11441410694180469
1048315,0.4918063693893154
1030629,0.2403093357540902
1002486,0.20829225278672656
1035595,0.49851801181509736
1000629,0.5481185965597214
1022972,0.30919892686954187
1034681,0.003445745005840025
1022023,0.36950168775922665
1009765,0.013606257323157402
1044865,0.0022395122759996046
1037277,0.4923586883895248
1012272,0.014662523456249996
1040995,0.022621052696529274
1047338,0.11415413627815867
1045052,0.004871368624508654
1029847,0.0029272631630918693
1018987,0.012575118967828302
1040155,0.008620617771128852
1001734,0.28062279978729726
1008795,0.09148685627315727
1032664,0.2074185969656932
1034740,0.09675339460095478
1017204,0.07740348237626621
1010766,0.16974035928141273
1031660,0.1540522887843868
1007238,0.3374357702567823
1020555,0.23121023360883775
1046278,0.004100620129034256
1010915,0.007791574229598382
1046598,0.008318171323960285
1037912,0.21519453041416273
1042520,0.2722370392464936
1043332,0.7641873132870391
1040643,0.20560217411862797
1025913,0.08503683867462
1031268,0.08886138565342704
1046418,0.2986679426443303
1026392,0.1892643139034058
1049286,0.4625637415716555
1034359,0.011337214800756059
1014506,0.27654064150933105
1031580,0.14453405387837728
1038801,0.2657836037551308
1041903,0.5032012913248617
1010056,0.19778271902176783
1013643,0.3945544005701971
1046980,0.09691738081132599
1012709,0.3570527032700913
1018512,0.28145449719967497
1014724,0.0035587875073364293
1030802,0.011803609055257751
1014306,0.24376108702688004
1049297,0.12468355418712235
