id,isDefault
1000575,0.009222373865648118
1028125,0.052618196349722944
1010694,0.001981856513889186
1026712,0.00436426724354886
1002895,0.004957861405822847
1023930,0.26423607624102047
1031202,0.05617822263710326
1041065,0.003795389176642937
1037799,0.015680645867662373
1036385,0.004616043085738584
1028640,0.19463927041255202
1046198,0.005312188028912603
1005902,0.006478127562269935
1001958,0.0487826069039483
1021171,0.007822973013550843
1018693,0.020680523075643605
1046881,0.06363041339164946
1008394,0.296981729314654
1039986,0.3254167974564247
1028449,0.7310905616334182
1037670,0.012569644400922472
1030356,0.019425026386330476
1047759,0.3250011085867678
1033422,0.008925293548441713
1041457,0.005988778566365965
1047669,0.5531912100244926
1013635,0.0032909868762241454
1009911,0.0018278566928645514
1026052,0.027691805991831096
1013010,0.005259692969583448
1000541,0.033092266560954535
1023933,0.004863391933611731
1017173,0.05688380223714971
1010278,0.023171211618130516
1042322,0.015297924212853326
1035083,0.013834158424298363
1017136,0.018882840378683527
1008825,0.007222628669556316
1035744,0.2781475240042319
1019544,0.4128839203382423
1019583,0.42595510274789555
1015244,0.005710910843981242
1001057,0.011743868795098816
1018597,0.010655675597412054
1036106,0.37602888429422787
1021590,0.0002942677848563029
1028479,0.5145253731569183
1022178,0.30148883239406143
1021768,0.009807447301150731
1044905,0.008544371775089014
1018188,0.03847275876979095
1034782,0.051409396653802356
1043358,0.39008237427941567
1012386,0.00889986465673953
1019710,0.2965863417268062
1003882,0.005649011899325877
1041743,0.010356210708506147
1045699,0.4294017270768662
1023722,0.21761552136145862
1005903,0.6989701314682468
1032382,0.1815152515129308
1032769,0.036476328520188304
1016556,0.10884281043153463
1018606,0.03386244847593368
1034996,0.0030552083801150673
1030041,0.00013855340531720265
1034236,0.5063710072383957
1027554,0.20163413434720484
1005162,0.13725092433862066
1011175,0.1617485847593285
1033902,0.36227857615152315
1014356,0.4000295239033758
1045176,0.678837698159224
1048152,0.34063703446161114
1026600,0.03528694507867812
1046111,0.561994368171507
1010478,0.003508351484915475
1019200,0.010454181057496745
1030818,0.019051046233196853
1041083,0.04779282841834344
1020605,0.012628315856900859
1020932,0.5925737741417498
1031833,0.01860776225754848
1002413,0.6214021508958818
1015116,0.00013282691567782228
1011414,0.012263490693864829
1032688,0.021276064965647774
1011934,0.4483776474668868
1024629,0.008558278567288155
1033891,0.004291673254527228
1024842,0.0015463873875626653
1027018,0.012820946624017997
1004702,0.01475263442948764
1009408,0.2246425597219094
1026577,0.026734099576124243
1039347,0.031053473130208287
