id,label_0,label_1,label_2,label_3
100000,0.9987519097697979,0.0008182173128450956,0.00016149869586256512,0.00026837422149474875
100001,0.0006100991902486968,0.005806788119508197,0.9935214653035189,6.164738672415655e-05
100002,5.2611614110802204e-05,6.422899911889375e-05,0.000495096385361132,0.9993880630014091
100003,0.9992301681013899,0.00047143495764567593,0.0002675057095183539,3.089123144618563e-05
100004,0.9993354071244925,0.0001082044157404255,0.0002985343115368311,0.0002578541482303271
100005,0.9988539861330183,0.0008876399020653446,0.00023106291041399203,2.731105450243837e-05
100006,0.9555586035223196,0.026891232577279562,0.01666764669637324,0.0008825172040278406
100007,0.9977435867158896,0.00016286781566579865,0.0018521502743368552,0.0002413951941077987
100008,0.9987764776966388,0.0008492870280570297,0.00033511121613563345,3.912405916862616e-05
100009,0.00012167285707105734,9.398444777333557e-06,5.229975684826633e-05,0.9998166289413033
100010,0.9983060178929385,0.00043044769856341635,0.0009135001680824072,0.0003500342404156144
100011,0.8594440879149544,0.002184186962634726,0.13817034282708723,0.00020138229532357335
100012,0.9790880559585646,0.013346574317448972,0.006967301157115862,0.0005980685668705202
100013,0.9968329836287612,0.0028542759601314837,0.00028538318583582655,2.735722527152644e-05
100014,0.9828194784391031,0.011525560792362988,0.00445055021309064,0.001204410555443226
100015,0.9968424719079927,0.0027082270861581888,0.0004281371163734571,2.1163889475654925e-05
100016,0.9981356894479341,0.001669630286730682,0.00010960205978506795,8.507820555011561e-05
100017,0.00047345644841720043,0.0002820226037581632,0.9987537361748178,0.000490784773006833
100018,0.0009461177612959648,0.15860901065635968,0.8398788896973475,0.0005659818849969466
100019,0.001483521755256328,5.797596454764918e-05,0.00012174419286174233,0.9983367580873342
100020,0.9982784682589247,0.000516766506171285,0.0008601516344891775,0.0003446136004147222
100021,0.0003918282307870158,1.7379394970166522e-05,7.784931884406567e-05,0.9995129430553986
100022,0.9976368069043183,0.001987533746993,0.000250490718138653,0.00012516863054996672
100023,0.019223000136342844,0.0001513193579668873,0.0021499142703463154,0.9784757662353439
100024,0.9990525732898331,0.0005002980452467593,0.00024225936548201313,0.0002048692994380627
100025,0.9981446864946363,0.0011482000484768515,0.0006641054468099183,4.3008010076917876e-05
100026,0.3761501043954142,0.0070708850557674756,0.6154902912808292,0.0012887192679890789
100027,0.9986766600941329,0.0011372575484428864,0.00010544484708041742,8.06375103437818e-05
100028,0.9990869172285074,0.0004882049257992576,0.0003976827167633784,2.7195128930134008e-05
100029,0.9844585320084792,0.004279442069373351,0.010972713019078057,0.00028931290306939114
100030,0.9959854898209866,0.003688622710674473,0.00026182187304326146,6.406559529562138e-05
100031,0.996077678852729,0.0035935665519088084,0.0002418396360994374,8.691495926264339e-05
100032,0.07373633848044427,0.9258104822335113,0.00037609791675654545,7.708136928811329e-05
